Date,Rank,Keyword,Ngram,Score,Raw_SumScore,Platforms,EntropyPenalty,Entropy,Mentions,Platform_List,Examples
20260131,42,음주운전,2,16.336795,24.94614,3,0.654883,0.40602,14,"fmkorea,theqoo,youtube","[fmkorea](comment) 음주운전 그렇게 까면서 은지원은 또 좋아하네 520 124 || [fmkorea](comment) 아이 씨발 보지년들 뭐만하면 음주운전 음주운전 존나 뭐라고 하네ㅋㅋ || [theqoo](comment) 여연 보호해야함 ㅋㅋ 남연은 침 질질 흘리면서 음주운전을 해도 탈세를 해도 어떻게든 쉴드 쳐줄려고 안절부절 못하면서 ㅋㅋㅋㅋㅋㅋ 여연은 뭐 티끌만한 흠 있으면 미친듯이 물어뜯네 왜그러는거야 여돌 남돌 만 봐도 문제 잘 일으키는건 남돌이 압도적인데, 여돌한텐 왜이렇게 높은 도덕적 기준을 요구하는거야? || [theqoo](comment) 음주운전 쳐 하고 공연한다는 남연은 쉴드를 미친듯이 치면서 확실하지도 않은 사실로 여연은 쥐잡듯 잡는거보면 남미새가 많긴해 || [youtube](comment) 음주운전만 해도 시장이 바로 손절친다. 시장 나부랭이가 뭐라고 저 따위로 구나. || [youtube](comment) 너무 판타지다. 시장 빽 개뿔도 없다. 주위에 저렇게 증인들이 있는데 음주운전 못 뺀다. || [youtube](comment) 음주운전 마약류 관리법 위반 폭행 공무집행 뇌물 어이구... 시장 본인 이여도 수습불가인데 조카따리가 대형사고 거하게 첬네 || [youtube](comment) 시장이 미쳤냐,,, 저런거 감싸게.... 마약에 음주운전에,,, 공무원 폭행에.... || [youtube](comment) ​ @davidk5648 우린 그걸 차에 결함이 있었다 라고 말하지 않나? 그리고 카약은 술 처먹고 하진 않잖아 졸면서 하지도 않고 애초에 카약하는 사람이랑 차를 타는 사람이랑 숫자가 압도적으로 다른데 대부분 사망사고는 졸음 운전 무면허 운전 음주 운전인데"
20260131,43,동현,1,16.30482,26.311215,4,0.619691,0.447423,12,"fmkorea,theqoo,x_trends,youtube",[fmkorea](comment) 동현이의퍼니박스 4글자인거임? || [theqoo](comment) 남초는 왜 단어 하나하나 다 저급할까 더쿠만해도 비하라고해도 동현이라고 하는데 || [theqoo](comment) ☞468덬 동현아 너나 || [x_trends](post) TikTok Lite에서 저와 함께 리워드를 받으세요! 제 코드로 이벤트에 참여하세요. 코드: 319848387 https:// lite.tiktok.com/t/ZS91uUaEtxFJ 4-YrJ0t/ … 틱톡라이트 신규 앱테크 덕자 계훈 동현 니키 톡투유 엔하이픈 에투메 케빈 워시 꼬갈콘 포카 플레이브 히트챌린지 널디러브… || [youtube](comment) 다른사람이 할 때 : 와 어깨도 끼울줄 아세요?? 동현킴이 할 때 : 조립은 분해의 역순 || [youtube](comment) 세리누나 잘때 동현이 생각 많이 날거야 || [youtube](comment) 동현이형 멋있다 || [youtube](comment) 동현씨 멋있다
20260131,44,바루스,1,16.236171,24.173221,3,0.671659,0.386283,8,"dc_lol,fmkorea,youtube","[dc_lol](comment) 구맘들이 그렇지 뭐 ㅋㅋ BO5의 구마 기대된다 ㅋㅋㅋㅋㅋㅋㅋ제이카유직 못깎고, 진, 바루스 투툴 01.31 02:39:37 || [fmkorea](comment) 저기서 마지막에 주인공 둘이 멸망주문 말하는데 바루스 더라 || [youtube](comment) 바루스 궁 바로앞에있는거 맞추는걸 못 봄.. || [youtube](comment) 바루스는 봐도봐도 그냥 어이가 없네 || [youtube](comment) 베인과 바루스 동시밴은 못한다 살려다오 || [youtube](comment) 바루스는 진짜 말이 안된다.. 저게 캐릭이냐;; 원딜이 탱템을 가는데 대체 왤케 쎈건데"
20260131,45,마지막,1,16.218228,28.751051,8,0.564092,0.512833,87,"dc_chzzk,dc_lol,fmkorea,nate,ruliweb,theqoo,x_trends,youtube","[dc_chzzk](comment) ㅇㅇ 방송 마지막에 녹화 어쩌구 한거 같은데 아직 치지직 기능 잘 몰라서 그러는거 같음 || [dc_lol](comment) 24년에도 월즈가서 1,2경기 존나 못 하고선 무대조명땜에 못 했다고 변명함 . 쇼메가 멱살잡고 두경기 이기고3승했다가 스위스딱하는데 마지막 경기만밥값하고 세탁함 01.31 05:29:23 || [fmkorea](comment) 마지막에 저한테 1200 시발 ㅋㅋㅋㅋㅋㅋ 6 || [fmkorea](comment) 마지막은 역시 김고은 ㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋ || [fmkorea](comment) 근데 영상 멈추는 마지막 표정 왜 이쁘시냐 || [fmkorea](comment) 마지막에 고은이 누나 오셨네 ㅋㅋㅋㅋ 30 || [fmkorea](comment) 카인쥬 지금 넌 논리 굴레에 빠진거 같은데 내 주장은 = 이러이러한 사건이 있으니 아모른직다고. 너의 주장은 = 미국 정치는 의혹이 있으면 난리가 난다의 전제를 깔고 이후 엡스타인은 난리가 나야했다고 현상을 말했고 그리고 결론은 그러므로 실체가 없다라고 주장을 했잖아. 난 이미 911, 이란 콘트라로 비슷한 사례를 가져왔… || [fmkorea](comment) 마지막줄이 핵심 아닌가 그냥 삼류찌라시일뿐이네 4 || [fmkorea](comment) 마지막 눈깔에서 뭔가 악이 느껴짐 3 || [fmkorea](comment) 마지막에 이상한 손잡이가 잇어요? 140"
20260131,46,캐서린,1,16.213464,19.127043,3,0.847672,0.179209,55,"fmkorea,ruliweb,x_trends","[fmkorea](comment) 맥컬린 컬킨 명예의 전당 입성당시 캐서린 오하라 28 || [x_trends](post) '나홀로 집에' 케빈 엄마 캐서린 오하라, 자택서 사망..향년 71세 | 다음 - OSEN || [x_trends](post) '나홀로 집에' 케빈 母 캐서린 오하라 별세…맥컬리 컬킨 ""시간 더 있을 줄"" [엑's 해외이슈] 오하라 별세 이슈 캐서린 케빈 || [x_trends](post) ""케빈 엄마, 이제는 하늘나라로.."" '나홀로집에' 캐서린 오하라 별세, 향년 71세.. 사인 비공개에 팬들 '충격' ㅠㅠ || [x_trends](post) '나 홀로 집에' 케빈 엄마 캐서린 오하라, 향년 71세 별세…에미상 수상도 뉴스1 뉴스1연예 캐서린오하라 사망 || [x_trends](post) 영화 ‘나홀로 집에’ 케빈 엄마 캐서린 오하라가 세상을 떠났다. 향년 71세. 왜때문에 어린 시절 친구 엄마가 돌아가신 느낌이네 ㅠ 맥컬리 컬킨은 인스타에 “엄마 아직 우리에게 시간이 더 있을 줄 알았어요. 더 많은 시간을 함께 하고 싶었어요. 사랑해요. 우리 다시 만나요”라고 썼다. || [x_trends](post) 나홀로 집에 영화 아시는분..아니..모르시는분~ 이 영화나올때 저는 초딩이었는데, 캐빈 어머니로 나오시는 분, 너무 예쁘고 지적이라고 생각 했었는데... 성함은 모르고 그냥 캐빈 엄마,,,ㅎㅎㅎ 지금에서야 성함이 캐서린 오하라 이신걸 알았네요..71세면 아직 창창한데... 지병이 있으셨다고 || [x_trends](post) 우리들한테 익숙한 나홀로 집에 ""케빈 엄마"" 배역으로 나온 캐서린 오하라 향년 71세 사망 RIP... It's something we're used to He starred in the movie ""Home Alone"" as ""Kevin's mom"" Catherine O'Hara was 71 years old RIP..… || [x_trends](post) 엄마. 아직 시간이 더 있을 줄 알았어요. 더 함께하고 싶었고, 엄마 곁에 앉아 있고 싶었어요. 엄마의 목소리는 내게 닿았지만, 난 아직 전하지 못한 말이 너무 많아요. 사랑해요. 나중에 다시 만나요. 배우 캐서린 오하라가 투병 끝에 세상을 떠났습니다. 향년 71세. 영화 <나 홀로 집에> 시리즈에서 || [x_trends](post) 부고 '나홀로 집에' 케빈 엄마 역 캐서린 오하라 별세. 향년 71세. LA 자택에서 투병 끝 사망. '비틀쥬스' '시트 크릭 패밀리'(에미상 여우주연상) 출연. 맥컬리 컬킨 “엄마, 우리에게 시간이 더 있는 줄 알았어요...사랑해요. 다시 만나요”라고 애도. https:// m.entertain.naver.com/mov…"
20260131,47,한화,1,16.194095,23.194446,4,0.698188,0.355072,45,"dc_lol,fmkorea,theqoo,youtube","[dc_lol](comment) 4.티원이 이겼다는 가정으로 한화가 젠지 잡아서 그룹 승리 확정짓기 01.31 07:55:38 || [dc_lol](comment) 내일 티원이 딮기 이기면 젠지가 한화 3:0으로 이기면 한화 패자조 꼴등으로 탈락임 젠지가 한화 3:1로 이기고, 1판 한화가 이긴게 34분 10초보다 느리면 여전히 꼴등, 빠르면 꼴등에서 2번째로 Kt가 탈락 01.31 02:37:29 || [dc_lol](comment) 한화는 24서머 이후로 걍 병신됨 기대 1도 안돼 01.31 09:07:31 || [dc_lol](comment) 체급이 비슷해도 운영이 하늘과 땅차이라서 한화운영 토나옴 01.31 06:16:29 || [dc_lol](comment) ㅇㅇ 딮티는 붙어봐야알듯 페이즈 폼 오락가락하던데 한화도 젠지 언제이겨도 안이상한팀이긴함 단지 확률이 좃박은거지 - dc App || [dc_lol](comment) 딮은 T1을 이길수있음 근데 한화는 젠지를 못이길거같음 01.31 01:45:23 || [fmkorea](comment) 짱깨 부채가 한화로 8경 4~5천조 원 정도 된다던데 GDP 대비 비율 총부채 비율이 300% 돌파에 계속 가파르게 상승중인 그냥 ㅈ망 국가 수준에 내수도 이미 ㅆ창 났고 인구 비율도 이미 깨져서 미래도 암울해 보이던데 뭐 믿고 군사에 저렇게 돈쓰고 개 짓거리 하는지 모르겠네 || [fmkorea](comment) 한화그리고리버풀 감사합니다 ㅎㅎ || [fmkorea](comment) 한화바르셀로나 이니에스타 슛능력은 평범했던걸로 기억해요. 큰 경기에서 임팩트있는 골들을 넣긴했죠 || [youtube](comment) 농심의 이번 lck컵 업적 폭스거르고 든뽑기 한화이기고 디알엑스한테 지기 KT를 딱 3:2로 이기기 경기종료 한화 탈락이 실현될수있는 경우의수를 농심이 다 만들어줌ㅋㅋㅋ"
20260131,48,할아버지,1,16.12112,26.252859,5,0.614071,0.454034,17,"dc_chzzk,dc_comic,dc_lol,theqoo,youtube",[dc_chzzk](comment) 이름 갈아라 할아버지가 지은이름이네 01.31 07:55:27 || [dc_comic](comment) 요즘은 80대 할아버지도 커뮤함 01.31 09:15:45 || [dc_lol](comment) 할아버지 눈물 닦고 투표거부하자 01.31 03:47:45 || [dc_lol](comment) 할아버지 눈물 닦고 투표거부하자 01.31 09:19:12 || [youtube](comment) 랄로씨가 졔졔이야 하는것만큼 영포티스러운 말투를 못봄 70살 할아버지가 손자 따라하는거같음 || [youtube](comment) 새로 이사갈 집 점검하다가 바닥 누수가 있는 것 같아서 업자를 불러서 공구리를 깼죠. 물이 많이 고여있더라구요. 주인 할아버지가 보더니 '이야 여기 가재도 살겠다' 라고 말씀하시는데 순간 짜증이 사라지고 낄낄거리며 웃는 제 자신을 발견했습니다. || [youtube](comment) 할아버지가 잡고 있는게 능구렁이가 아나고 연기가 능구렁이 연기네 || [youtube](comment) ㅋㅋㅋㅋㅋ 할아버지도 같이 😅😅 || [youtube](comment) 잘했어 아주속이시원하게 멍 멍아 할아버지에 복수잘했다
20260131,49,올라프,1,16.084391,19.117455,2,0.841346,0.186652,7,"dc_lol,youtube",[youtube](comment) 이번 경기는 진짜 킹제도기가 될만한 경기였음 고점 빅게임 킹겐 제대로 보여줌 나르랑 마지막 올라프는 진짜 미쳤음 || [youtube](comment) 진짜 용둥지 안의 올라프는 '으랏차차' 그 자체였음 ㅋㅋ || [youtube](comment) 올라프가 4대1을 살아돌아왔을 때 ㄹㅇ 도파민 터졌다 || [youtube](comment) 5:21 올라프 눈을 의심했다 이게 가능한거였어? || [youtube](comment) 5세트는 진짜 요원 S와 으라차차 올라프 덕분에 이겼다 고맙다 농심아
20260131,50,홍진경,1,16.067296,27.362812,3,0.587195,0.485653,11,"fmkorea,theqoo,youtube",[fmkorea](comment) 저기에서 장도연이 ㅋㅋㅋㅋㅋㅋ 홍진경한테 산자냐 죽은자냐 드립이 ㅈㄴ 쌔게 박혀있음ㅋㅋㅋ 개터졌는데 || [fmkorea](comment) 이 영상 장도연이 홍진경한테 귀신 관련 드립친게 개웃긴데 ㅋㅋㅋ || [fmkorea](comment) 홍진경 실물포스쩔드라 괜히 모델이아니었음ㄷㄷ || [fmkorea](comment) 마녀스프 뭔소리에요 전 홍진경만큼 웃긴 개그우먼을 본적이 없어요 2 || [theqoo](comment) 한동안 덱스로 어그로 끌더니 이번엔 홍진경이네... || [theqoo](comment) 다른사람은 인정인데 왜 홍진경만 인정 못해? 근거가 뭐야 || [theqoo](comment) 왜저래? 홍진경이 안좋은 얘기했었나? 그렇다한들 저리 말하는거 보니 인성과 품격은 참 없어보인다 근데 본인 생긴것도 딱 품성에 맞게 생겼네 || [theqoo](comment) 홍진경보다 능력도안되는게 뭔소리하냨ㅋㅋㅋ || [youtube](comment) 진짜 부자는 홍진경😂인데 || [youtube](comment) 🔍공부왕찐천재 홍진경 청담동 휘어잡은 이수혁과 홍진경의 모델 포스편 보러가기🏃‍♂️ https://www.youtube.com/watch?v=hTbSB2JD058 🎥 풀영상이 더 재밌습니다
20260131,51,살인,1,16.050213,28.313358,5,0.566878,0.509556,24,"dc_chzzk,dc_lol,fmkorea,ruliweb,youtube","[dc_lol](comment) 낙태는 살인이다! 의료제약사와 야합하여 생명경시를 법률로 명령한 헌법재판소는 과감히 해체시키고 직접민주제에 맞는 새로운 법률연구소를 만들자. 법률이란 사회의 모든 질서를 규율하는 것으로 가치를 인정하고 존중받는 것이지, 삶의 시작과 끝을 결정할 권리가 없으며 생명 존엄을 해치는 어떠한 법률적 권한도 거부한다. 낙태법 존치… || [fmkorea](comment) 피해자가 좆같은놈인거랑 상관없이 빼박 계획 살인이니까.. 65 5 || [fmkorea](comment) 냉정하게 기득권 어쩌구 이전에 계획 살인이라 감형 요소가 전혀 없긴함 정신이 이상하거나 그런 케이스조차 아니라서 8 || [fmkorea](comment) 유나이티드 헬스케어 AI 오남용해서 소송까지 제기된 상황이라, 미국 배심원단 판단은 유리하게 들어갈 것 같은데, 최종 형량이 어떻게 될지가 궁금하긴 하네요. 계획 살인인 것은 너무 명백해서 이걸 아무리 배심원단이 봐준다해도 어렵지 않을까 싶네요. 다른 이야기지만, 미국에서 메디케이드와 메디케어 전면 폐지가 현실화될 날이 … || [youtube](comment) 17:27 아니 수현님 오늘 개웃김 ㅋㅋㅋㅋㅋ 살인하다 걸린 마피아 || [youtube](comment) 10:40 아니 무슨 김전일에 창문 타고 가서 살인했어요 보는 기분이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ || [youtube](comment) 시장? 어디시장? 오일장? 마약은 살인 다음으로 처벌이 쎄다 || [youtube](comment) 그분의 조카는 마약따위가 아닌 살인이었지 || [youtube](comment) ​ @삼-p1l 그냥 살인도 아니고 자택침입 일가족 살인"
20260131,52,선수,1,15.966077,20.176195,5,0.791332,0.245491,111,"dc_lol,fmkorea,ruliweb,theqoo,youtube","[fmkorea](comment) 생긴건 이선민이 야구선수 유희관이 개그맨 ㅋㅋㅋ 3 || [fmkorea](comment) 애초에 김남일이 데뷔초엔 세금구단거의없었고 선수경력 대부분을 기업구단과 해외에서뛴양반인데 뭔 지금마냥 축무원취급하냐 ㅋㅋ || [fmkorea](comment) 어느정도 레벨에 선수였나요? || [fmkorea](comment) 슬링랙 스패니쉬처럼 볼 찬다고 얘기 많이 듣던 선수였는데 어느순간부터 부상을 달고 살아서 난 스패니쉬처럼 뽈차는 잉글리쉬 랄라나말고 그냥 스페인 선수 사고 말지란 생각 자주 들었음. 1 || [fmkorea](comment) 상상더하기. 님 브라이튼 선수셨음? 1 || [fmkorea](comment) 슬링랙 포체티노 아래 소튼에서 리베까지 갔으며 클롭풀에서도 윤활류 역할을 하며 존재여부에 따라서 차이가 많이 났음 다만 부상으로 하락세가 심해지다보니 결국 성장이 멈춰 하락세로 거기서 사실상 끝났다고 봤으나 브라이튼 > 소튼 거치며 생각보다 긴 선수생활을 했음 장점은 당시 뻥글에 없던 타입인 테크니션 타입의 리베급 선수 … || [fmkorea](comment) 제갈성렬 해설이 더 문제임..경기후""선배로서 안타깝다. 이런 일이 없도록 선수와 지도자는 다시 생각해 봐야 한다""이런 해설을 해서 국민의 공분을 불러 일으켰음..김보름의 띠꺼운 원래 웃음 표정도 오해를 샀고,노선영 남동생 노진규 국대의 안타까운 죽음, 가족사도 동정을 사서 빙신연맹의 행보가 합쳐져 더 욕을 먹었던 상황임.… || [fmkorea](comment) 당시 젤 이해 안갔던게 셋인데 왕따논란이면 둘이 한 명을 왕따시킨거여야 하는데 첨엔 박지우도 욕먹다가 점점 분위기가 김보름만 욕먹게 설계된 느낌 박지우랑 그 선수 팔짱낀 사진도 찍히면서 더욱 3 || [fmkorea](comment) 대통령까지 나서서 선수 하나 죽이려 한 경우가 또 있었나 역대급 대통령 문재인 2 || [fmkorea](comment) 김보름 선수한테 패드립 치던 놈도 아직 활동하는데 뭐 ㅋㅋ 각도기 부숴지든 말든 개빡쳤대 ㅋㅋㅋ 10"
20260131,53,농심,1,15.838434,23.312391,3,0.6794,0.377177,26,"dc_lol,ruliweb,youtube",[dc_lol](comment) ㅇㅇ @ㅇㅇ(175.206) 솔직히 결승에서 실수조금 한거지 그전엔 벌어다준게 더 많다고 봄 나는 솔직히 바텀이 그냥 픽 짬처리 다해줘서 위에가 편한픽 한건데 지금 에이밍 가니까 밑에 뭔 픽을 줘도 라인전 다 지잖음 ㅋㅋ 농심 바텀 상대로 ㅋㅋ - dc App || [dc_lol](comment) 농심에서 칼릭스 빠는 사람보다 슼갈들이 시애미짓하러 와서 스카웃 쓰고있나 안쓰고있나 감시하는 년들이 더 많아서 안됨 01.31 04:08:30 || [dc_lol](comment) 장난함?? 농심 경기력이 완전 바닥이였는뎅 01.31 01:23:10 || [dc_lol](comment) ㅇㅇ 원래 농심 이기는게 정배 아닌가 01.31 01:21:59 || [dc_lol](comment) 딮기 폼 좋은건 브리온 농심 이런애들 패고 폼 좋은거 아님? 마치 작년 후반기 동부의왕 노릇할때 폼 좋다고 할때 그 모습인데 사실 젠지한테 개발리고 티원이랑 한적 없는데 폼 좋은지 모르지 01.31 02:30:44 || [youtube](comment) 농심의 이번 lck컵 업적 폭스거르고 든뽑기 한화이기고 디알엑스한테 지기 KT를 딱 3:2로 이기기 경기종료 한화 탈락이 실현될수있는 경우의수를 농심이 다 만들어줌ㅋㅋㅋ || [youtube](comment) 솔직히 농심이 이겨서 기분 좋긴 하지만 살짝 쫄리기 시작하는 티원 팬이면 개추 ㅋㅋ || [youtube](comment) 고맙다 농심 기회를줘서 ㅠㅠㅠ 티원화이팅 || [youtube](comment) 농심 선수들 오늘 긴장도 되고 부담 컸을텐데... 비록 승승패패승이라 가슴 졸이게는 했다만 진짜 잘해줬다....다섯명 다 진짜 너무 잘해줬음...... 내일부터 휴가라던데 푹 쉬고 에너지 풀충전 해서 좋은 컨디션으로 돌아오길 || [youtube](comment) 고맙다 젠티붕 농심형들 젠티붕일동은 일주일 내내 짜파구리만 먹겠습니다 ㅠㅠ
20260131,54,범죄,1,15.8269,23.69249,6,0.668013,0.390572,140,"dc_comic,dc_lol,fmkorea,ruliweb,theqoo,youtube","[dc_comic](comment) 투표멈춰☆투표가범죄다☆ 01.31 09:23:41 || [dc_comic](comment) 내일 투표할라고 햇엇는데 투범이덕에 투표가범죄를 기억하고 투표거부함 01.31 09:26:57 || [dc_comic](comment) 투표거부는 범죄다 언능 투표나 해 시밤바 존마나 투표만 사랑하는 [1,2,3 아이브]갤러리 일똥! 01.31 09:17:53 || [dc_comic](comment) 투표범죄올린 로갓고닉 닉뭐임? 01.31 09:08:56 || [dc_comic](comment) 알면서 세뇌당한다는 투표가 범죄여서 투표를 안하는듯 01.31 09:32:36 || [dc_lol](comment) 투표는 범죄야 조선족 씹련아 01.31 07:40:29 || [dc_lol](comment) 투표가범죄가 씹찐따인 명백한 증거 ㄹㅇ 01.31 07:23:27 || [dc_lol](comment) 노동력과 통화량을 1:1로 설정하고 원화의 신규발행과 소각을 병행하면 된다는 말임 시너지가 발생할지 안할지는 모를 일이지만 최소한 현지표상의 대폭상승은 예상가능 그리고 투표거부해라! 투표가 범죄다. 01.31 07:25:05 || [dc_lol](comment) 선거의 해 2026년 ""전세계 노예 70억명 투표소로 몰아넣기 대작전"" 투표가 범죄다. 낄낄 ^^ 01.31 07:56:29 || [dc_lol](comment) 투표거부하라! 투표가범죄다 투표하는한녀재기해! 01.31 07:54:03"
20260131,55,선생,1,15.790482,23.661686,5,0.667344,0.39136,57,"fmkorea,ruliweb,theqoo,x_trends,youtube","[fmkorea](comment) 세타퓨엘 안무가 선생님인듯 || [fmkorea](comment) 선생님이 존경하는 사람을 물어볼때면 아이들은 모두 아빠, 이슌신, 세종대왕등을 말하곤 했다. 난 나지막이 말했다ㅡ 「무리뉴」 선생님 : ""얘야 그건 누구니 ? 위인이니 ? "" 아아ㅡ 모르는건가 이곳저곳 전부 되다만 인간들 뿐이다 나 : ""한때 . . . 정의를 쫓았던 사람 . . . 입니다 "" 선생님 : "" 아 . . .… || [fmkorea](comment) 선생님이 존경하는 사람을 물어볼때면 아이들은 모두 아빠, 이순신, 세종대왕등을 말하곤 했다. 난 나지막이 말했다ㅡ 「조세 무리뉴」 선생님 : ""얘야 그건 누구니 ? 위인이니 ? "" 아아ㅡ 모르는건가 이곳저곳 전부 되다만 인간들 뿐이다 나 : ""한때 . . . 낭만을 쫓았던 사람 . . . 입니다 "" 선생님 : "" 아 . … || [theqoo](comment) 우체국아 반성해 근데 쿠팡 선생님 글씨체 너무 예쁘다 || [theqoo](comment) 더 주십시오 선생님 || [theqoo](comment) 난 성인구몬이었는데 선생님이 취뽀해서 나도 같이 끝냄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 해피엔딩 || [x_trends](post) 선생님 복귀에 진심으로 연대하고 함께한 여성의당이 이런 취급받는게 어이가 없다. 이게 진보권의 문제라는 거임. 그냥 운동권은 오래전부터 남자들끼리 다 해먹고 여자들 착취하면서 굴러가는거 여자 지우기는 오랜 전통일 수준임. || [x_trends](post) 전직 쿠팡 이사라고 보도되는 케빈 월쉬가, 반시온주의 정치인들은 색출 및 패퇴시켜야 한다며 애들 교육부터 오염시키려는 Ron Lauder의 사위래고, 로스차일드 가문은 이스라엘 정착 계획의 핵심이었다는 인터뷰를 진작에 했고 이 무슨 이리유카바 최 선생님도 놀랄 소리들인지 || [youtube](comment) 멘선생 얼굴은 귀엽게 생겼는데 목소리는 아저씨….. || [youtube](comment) 오늘도 밥친구가 되어 넘 감사합니다 아온희 선생.."
20260131,56,여동생,1,15.759042,22.774975,3,0.691946,0.362417,7,"fmkorea,theqoo,youtube",[fmkorea](comment) 반려견 죽으면 진짜 속상함. 나도 얼마전에 큰개가 갔을때 둘째개가 우리딸이 흔드는 큰개 방울소리에 큰개 돌아온줄알고 신나하다가 아닌거 알고 풀이 죽는 모습보고 진짜 와이프 울엄니 여동생 다 오열함 165 15 || [youtube](comment) 여동생 정말 귀여우세요 😊😊😊 || [youtube](comment) 진짜 사랑스런 여동생을 두는 오빠는 축복이다 || [youtube](comment) 진짜 놀랐겠어요. 동생이 그나마 어이없듯 웃는군요. 여러번 당해본듯 하네요. 낙천적인 여동생이 성인군자인듯! || [youtube](comment) 저런 여동생분시라면 매일 장난치고 싶을 듯 리액션까지 귀여우시니 ㅋㅋㅋ
20260131,57,연준,1,15.691234,24.936822,4,0.62924,0.436189,62,"fmkorea,ruliweb,theqoo,x_trends","[fmkorea](comment) fsgdgs 여러 복합적인 이유인데 1. 투기세력의 대거 매도 2. 새 연준의장이 달러 강세를 원해서 3. 개나소나 다 투자해서 공포로 인한 매도 내 짧은 지식으론 세가지정도밖에 모름 2 || [fmkorea](comment) 새로 신규 연준 의장이 강달러 유지하려는 사람이라 그간 달러약세 여파로 원자재 등 실물자산 오른게 되돌아 가는것도 있고 은이 전기 전도율이 가장 좋은 산업재 일거임. 은은 전기차 태양판 2차전지등에도 다 쓰일 수 있는데 너무 비싸서 대체제로 구리가 쓰였을뿐 은이 쓰일곳은 너무나도 많음. Ai 로봇 데이터센터 전기차 등등으… || [fmkorea](comment) 원스휴먼 Cme 증거금 인상, 연준의장 지명, 고점에 기관탈출 45 || [fmkorea](comment) 트럼프가 강달러을 노골적으로 싫어함 지명된 연준의장은 과거에 그랬다는거지 최근에는 트럼프 딸랑이임 금리 내리는건 거의 확실한데 강달러가 될리가?? || [fmkorea](comment) 레드필하루한알 왜 떨어졌냐에 대한 얘기 중에 증거금인상, 마진콜, 공매도 이렇게 보는 사람도 있고 연준의장 영향으로 보는 사람도 있고 다양한데, 그러면 경기 둔화로 원자재 가격이 떨어진게 아니니까 장 시작하고는 모르겠는데 이후에는 안정될 수도 있어서 장기로는 진정되면 오르겠지만 단기로는 이란까지 봐야 해서 어렵습니다 암튼… || [fmkorea](comment) 코인충들 이제 이 돈 코인으로 들어와서 코인 오른다고 들떠있던데 과한 기대는 금물임 연준의장이 양적완화 주구장창 까던 사람이라 자산시장 다 떨어지는거 || [fmkorea](comment) 원스휴먼 최근 너무 과매수이기도 했고 지금 연준의장 지명 된 사람이 달러 강세를 표명하는 사람이라서 그럼 93 || [fmkorea](comment) 예지씨 원자재 하락하는 이유 추측: 미국 차기 연준 의장으로 케빈 워시가 지명 됨. 케빈 워시는 통화정책 측면에서 매파적인 인물로 유명 함. 그래서 시장의 반응은 아래와 같이 흐르는 것으로 보임. 금리 인하X 우려 -> 강달러 -> 원자재 매력 감소 -> 원자재 하락. 231 15 || [theqoo](comment) 25세 하버드 로스쿨 & MBA 30세 모건 스탠리 부사장 32세 부시 대통령 경제보좌관 35세 역사상 최연소 연준 이사 가문 재산 1조 엘리트 오브 엘리트인데도 더쿠에선 그냥 쿠팡 이사라는 거 하나만으로 무시 받는 게 현실 || [theqoo](comment) ☞461덬 사외이사라 별 의미없이 이름만 올려둔 직책임. 케빈 워시는 드러켄밀러라는 고래 투자자하고 같이 일했던 사이고 드러켄밀러가 쿠팡 투자 했다 보니 그 친분으로 쿠팡 투자 하고 있는 정도. 케빈 워시가 연준의장 올라서 걱정일 정도면 이미 드러켄밀러 의형제뻘이자 트럼프 오른팔인 베센트가 재무부장관에 있는 걸 걱정해야지…"
