Date,Rank,Keyword,Ngram,Score,Raw_SumScore,Platforms,EntropyPenalty,Entropy,Mentions,Platform_List,Examples
20260130,32,한국,1,17.174869,37.08264,8,0.463151,0.631587,159,"dc_chzzk,dc_lol,fmkorea,nate,ruliweb,theqoo,x_trends,youtube","[dc_chzzk](comment) ㅈ댔네 한국 ㅋ 01.30 09:50:40 || [dc_lol](comment) [범=RNG 사망,젠지가 MSI 3회/리그 5회 35 불가] 자칭 중국 호랑이 RNG는 임금체불등으로 사망 한국의 자칭 호랑이(현실은 쥐새끼)인 GEN.G가 RNG와 같은 상징색,자칭 호랑이라며 MSI3회,리그5회 우승 35를 GEN.G가 하는 건 불가. 쵸비,GEN.G는 22,23,24,25승부조작으로 쵸비,GEN.G … || [dc_lol](comment) 한국애들도 다 하는데 안 걸릴 뿐 01.30 02:02:20 || [fmkorea](comment) 지금 2026년기준으로 한국에서는 여자 인생이 남자 인생애 바해서 무조건 개꿀인생임 평균값으로 무조건임...이거는 절대로 반박못하는 진리임 여름에는 덥고 겨울에는 춥다는거와 같은것이며 해가 동쪽에서 떠서 서쪽으로 지는거와 같은 불변의 진리지 만약 여자인데 살기힘들다고 하는년은 남자로 태어났음 골백번도 더 자살했을걸 || [fmkorea](comment) 댓글만 봐도 한국에서 자율주행 망한 이유가 있음 ㅋㅋㅋㅋ 현기에서 주장하는 안전타령을 여기서하네 ㅋㅋㅋㅋ 2 || [fmkorea](comment) 폴칭룸 2023년 작가의 사건사고와 절필소식이 한국 커뮤니티에서 화제가 되면서 작가가 미혼모라는 루머와 가난 때문에 팬박스를 시작한 것으로 보이는 정황, 신작이 출하당한 사실 등으로 작가가 불쌍하다는 여론이 생겼지만 미혼모나 자식에 관한 것들은 모두 루머일 뿐 정확히 밝혀진 사실은 아무것도 없다. 76 || [fmkorea](comment) 로이터통신에 따르면 미국 재무부는 29일(현지시간) 의회에 제출한 '주요 교역국의 거시경제 및 환율정책' 반기 보고서에서 한국·중국·일본·독일·스위스 등 10개국을 관찰 대상국으로 지정했다. 한국은 3가지 지정 기준 중 △150억 달러 이상 대미 무역 흑자 △국내총생산(GDP) 대비 3%를 초과하는 경상수지 흑자 등 두 … || [fmkorea](comment) 1350까지 무난하게 가겠네 내란견에 선동당해서 달러 풀매수한애들 오열 ㅋㅋㅋㅋㅋ 한국,미국정부 시그널 줬는데 정부랑 기싸움하는 병신들 || [fmkorea](comment) 미국은 달러원 환율을 내리라는 입장임 애초에 관세매길때 트럼프가 댄 핑계가 대미 무역에서 일빙적으로 이득을 얻어가는 국가들이 너무 많다는거였고 관세를 매겨서 그 불공정을 해소하겠다는거였는데 애써 한국에 관세 15% 매겨놨더니 환율도 그만큼 올라서 헷지가 돼버리는 상황이 싫은거 그래서 난 지금 우리나라 환율을 굳이 억지로 … || [fmkorea](comment) 아가아리 정도의 문제임 판례법리로 꽤나 세분화해놓았음 대법원은 싸움을 정당방위의 적용범위에서 제하는데, 이게 포텐견들 발작버튼임 포텐견들 주구장창 가져오는 사례도 빨랫대로 절도범 줘팬사건인데, 도주중인 범인 잡아서 무장해제시킨뒤에 뒤지기 직전까지 위험한 물건으로 후두려까면 한국이 아니라 어느나라에서도 정당방위 인정 안됨"
20260130,33,엑소,1,17.109308,26.530516,4,0.644892,0.417775,63,"nate,theqoo,x_trends,youtube",[theqoo](comment) 엑소 인피니트 || [theqoo](comment) 엑소랑 트와이스 || [theqoo](comment) 이렇게 모아서 보긴 처음인데 트와 르쎄라핌 마마무 아일릿 블핑 스키즈 꺼가 이쁘면서도 기억에 남이서 괜찮은듯. 엑소껏도 좋은데 밑에 EXO 따로 안쓰고 로고만 있었으면 하는 아쉬움이... || [theqoo](comment) 에프엑스 레드벨벳 엑소 || [theqoo](comment) 엑소 || [theqoo](comment) 레벨 엑소 샤이니.... || [theqoo](comment) 에프엑스 엑소 || [theqoo](comment) 레벨 엑소 || [theqoo](comment) 레벨 엑소 엔시티 || [theqoo](comment) 샤이니 에프엑스 엑소
20260130,34,고기,1,16.972528,33.079216,6,0.513087,0.572838,21,"dc_comic,fmkorea,nate,ruliweb,theqoo,youtube","[dc_comic](comment) 약간 조선의 당면같은 포지션아닐까 싶음 빵사이에 고기넣기에는 비싸니까 국수넣어서 양불리다가 그대로 굳어진게 아닐까 더 무서운건 이모든게 내 상상이라는거임 01.30 09:45:16 || [dc_comic](comment) @ㅇㅇ 진짜 잡채는 더맛있었대 고기랑 야채 가득 01.30 09:48:58 || [fmkorea](comment) 고1때 폰으로 친구들하고 고기벽 깨고 지옥가고 재밌었는데 ㅋㅋㅋㅋ || [theqoo](comment) 수변 국물은 그냥 맹물에 고기는 세탁세제로 씻은듯이 아무 맛이 없는 물체임 저길 왜 몇시간씩 웨이팅해서 가는지 1도 모르겠음 그냥 동네맛집보다 전혀 맛이 없는 수준임 || [theqoo](comment) 수변 다른 지점 갔고 국물도 맛있고 고기 진짜 많았음 딴덴 안 먹어봐서 비교불간데 넘 맛있었고 집 와서 자꾸 생각남 || [youtube](comment) 18시간동안 같이 밥먹고 고기굽고 야채씻었는데 1호 고르는 클리드 때문에 찐텐터진 리아ㅋㅋㅋㅋ || [youtube](comment) 기분이 저기압일땐 고기앞으로.. || [youtube](comment) ❤️수육 조리순서❤️ 1. 된장을 푼 물에 2. 양파가루, 소금, 커피, 간장, 물엿으로 밑 국물을 만든다 3. 밑 국물에 고기를 넣고 40분 삶고 10분 뜸 들인다 ❤️새우젓무침 조리순서❤️ 1. 새우 : 소금 = 1 : 1로 새우젓을 만든다 2. 마늘, 깨, 대파, 고추가루, 물을 넣고 잘 섞는다 3. 양념 비율은 어… || [youtube](comment) 워터에이징이 아니고 냉동고기 물에 해동하는거임 속지들 마세요 || [youtube](comment) 고기 뻑뻑함"
20260130,35,국밥,1,16.89751,23.755294,4,0.711316,0.339629,32,"dc_comic,fmkorea,theqoo,youtube","[dc_comic](comment) 1국밥 꺼억 - dc App 01.30 09:54:39 || [fmkorea](comment) 아저씨론와 펨코의견이 가장 분별력 없다고 생각함. 공혁준이 말한 거 마냥 맛집은 여자들이 존나 빠름 ㅋㅋㅋㅋ 아저씨들 특징이 가는데만 감. 국밥 종류나 이런거 아니면 아재픽들은 거르는 게 맞음. 5 11 || [fmkorea](comment) 국밥집? || [fmkorea](comment) 가족여행 갔는데 정확히 저거랑 싹다 일치하는 돼지국밥집 갔는데 씨발 국밥에서 돼지 비릿내 지려서 33년 인생 처음이자 마지막으로 돼지국밥집에서 공깃밥 한그릇 다 못먹음 || [fmkorea](comment) 메뉴마다 다른느낌 평냉집은 앞에 제네시스많으면 맛있고 순대국밥집은 아재들 소주까고있으면 맛있고 파스타는 해방촌 인스타감성으로 해둔데가 맛있음,, || [theqoo](comment) 부산에서 웨이팅으로 투탑인 돼지국밥집 || [theqoo](comment) ☞105덬 수백은 돼지국밥집 어디든 있어. 부산덬인데 요즘날씨에 퇴근하고 수백한그릇에 소주한잔 딱 하고 들어가면 최고임 ㅜ || [theqoo](comment) 수변 맛있음 항정살 국밥은 기름 많아서 돼지국밥으로 먹음 || [theqoo](comment) 수변은 아닐텐데 오히려 관광객들에게 유명한 것 같고 부산은 그냥 영진 사상합천 용호동합천 그게 제일 유명할 걸. 그런데 우리 동네 국밥이 더 맛있는 것 같음 여기 택시 기사 아저씨들 엄청 오던데 || [theqoo](comment) 난 이래서 전라도음식 못먹음 너무 짜 서울 국밥 맛있는데 많아 지방사람들은 서울까지 와서 굳이 안찾아가니까 걍 인스턴트 국밥 먹는거지 그리고 애초에 순대국밥 돼지국밥 등 사골국밥들은 간을 아예 안해서 나오는곳이 많은데"
20260130,36,건담,1,16.89662,26.718828,3,0.632386,0.432487,5,"fmkorea,ruliweb,youtube",[fmkorea](comment) 건담뽕 최고는 레디플레이어원에서 짧게 변신해서 싸우던 장면 딱 이정도가 좋음 || [fmkorea](comment) 똥싼긴바지 라라아슨이 아니라면 건담의 최애캐 세일러 마스? 아르테시아 솜 다이쿤 10 || [youtube](comment) 건담 갈리오 쓰실줄 알고 기대했는데 아숩...
20260130,37,이재명,1,16.833644,20.095216,3,0.837694,0.190948,27,"dc_lol,fmkorea,theqoo","[fmkorea](comment) 꺄누 민주OOO, 찢, 훠훠만 댓글 달아도 베댓 쉽게 가는 사이트에서 이재명까고 비추 받는 것도 나름 재능인거같음 339 199 || [fmkorea](comment) 베댓들 보니 어지럽다 진짜 ㅅㅂ 이재명이 괜히 뽑힌게 아닌가? || [theqoo](comment) 이재명 당대표 박찬대 원내대표로 일했을때 진짜 일처리 매끄러웠지 || [theqoo](comment) 오 난 이재명 이재용 페이커랑 친척임 || [theqoo](comment) 아 ㅅㅂ 지금 김건희 선고 지랄나고 민생법안 밀린거 처리해야할게 산더민데 당대표라는 새끼가 뭘 어찌해야 하냐 이지랄 제발 일을 하세요 ㅅㅂ 이재명이 당대표일땐 저딴 감성팔이 헛소리 없이 행동으로 보여줬는데 ㅈㄴ 답답함 || [theqoo](comment) ☞177덬 정청래 비롯한 딴지 유저들 마인드가 딱 너같으니까 민주당이 야당노릇하는 거야 제발 민주 정부 성공을 위해 조국당으로 꺼져라 뒤로는 이재명한테 악플달면서 친명 코스프레 좀 그만하고 || [theqoo](comment) 딴지한테 공개 러브 편지를 페북으로 쓰는 인간이잖아 ㅋㅋ 저래도 딴지는 어화둥둥 해주니까 ㅇㅇ 지금까지 능력도 없는데 쇼츠 뽑아서 득본 케이스에 국민투표 없이 당투표만 있다보니 모든 뽕을 다 받아서 당투표가 국민 여론이고 딴지가 국민여론이고 본인을 싫어하는 사람은 다 작세고 자신은 국민들한테는 사랑받는 정치인으로 차각 개… || [theqoo](comment) 윤석열이나 김문수 찍었으면 차라리 낫지 애초에 민주당표도 아닌 사람들이 한탄하는거면 타격 없을테니 근데 민주당 이재명 찍었는데 행보가 실망스럽다고 말하는거임 이런거 쌓이고 쌓이다보면 다음선거때도 똑같이 민주당 찍을거같음? 국힘싫다고? 아니? 무효표 찍거나 다른당 찍는 이탈표 나오겠지 무슨 여성표가 다잡아놓은 물고기같은가봄… || [theqoo](comment) 맨날 뭐만하면 그래서 윤석열찍음? 이ㅈㄹ이야 그래서 윤석열 안찍고 이재명 찍었더니 이재명이 윤석열도 못한 여성부폐지 해냈죠? 다신 안속아 || [theqoo](comment) 찍찍거리는거 너희 위대한 영도자 이재명도 가세했지 ㅋㅋㅋㅋㅋ"
20260130,38,리트리버,1,16.682846,25.110333,3,0.664382,0.394845,6,"fmkorea,theqoo,youtube",[fmkorea](comment) 느슨한리트리버 손심바랑 같이 어울리던 래퍼임 손심바가 누구냐고? 나무위키에 들어가보거라… || [theqoo](comment) 우리애기도 작년5월에갔어 골든리트리버 유기견...너무너무 슬프다 보고싶고 미안하구
20260130,39,날조,1,16.645141,23.512469,4,0.707928,0.343614,14,"dc_lol,fmkorea,theqoo,youtube","[dc_lol](comment) 롤대갤 슼갈들 날조임 그런말 한적없음 01.30 03:10:53 || [fmkorea](comment) 영정이란 말은 없는데? 날조좀 적당히해 || [theqoo](comment) 야빠들은 날조해가며 지랄발작할 시간에 니네 자정이나 해; 불륜 도박 학폭 음주 극우 별별 병크는 흐린눈하면서 쉴드치고 빨아놓고 멀쩡한 병크 없는 선수들이랑 그 가족한테 개지랄발작하고 김선생 승요라며 조롱하고 사람 죽인게 느그들 아니야? 누가 누굴더러 발작하는거야; 누구보다 지네 스포츠랑 지네 선수들 계자들한테 무례하고 후… || [theqoo](comment) 놀라운점 아직도 자정 안됨 뭐 옛날부터 한쳐먹은거 알겠는데 그래도 이번에 날조로 욕했으면 자정 좀 해야되는거 아니야? 자기들이 깐건 흐린눈 정당화하고 무조건 억울무새인거 진짜 수준 떨어져; || [theqoo](comment) 290. 무명의 더쿠 14:25 야빠들이 축구에 열등감 가지는 것도 이해됨 인기부심 부리고싶어하는 유난은 존나 붙었는데 전세계적으로 현재진행형 고트라는 선수도 인스타팔로워 고작 천만일정도로 스타라곤 안나온지 오래인 스타성없는 스포츠에 국내인기 부심이라도 쫀득하게 부려보려고 해도 스포츠선수 갤럽도 10년넘게 축선이 1위 독… || [theqoo](comment) 야빠들 징그러워 시즌 중에는 지들끼리 맨날 서로 욕하고 비방 쩔더니 ㅋㅋ지금 할 일 없어서 저 딴거 날조까지 해서 천플 넘고 진짜 유난..사실은 김남일 발언에 지들이 긁힌 거잖아 야구선수 맨날 듣는 말이잖음 || [theqoo](comment) 1300플 쳐패놓고 임티 써가며 착한척 지는 안그런척 할거 존나 웃김ㅋㅋㅋ아 원글이 삭튀해서 증거없다고 벅벅 우기려나? 아까 뭐 야구방에서 쟤네 왜저러냐 이런다 더쿠 야빠들은 안그런다 ㅇㅈㄹ로 쉴드치던데 빠들이나 알 소리 해대면서 1300플 쳐팬 그게 ㄹㅇ로 전부 다 머글일거라고 생각함?ㅋㅋㅋ머글들이 그걸 왜 발작해가면서… || [theqoo](comment) ☞304덬 ㅇㄱㄹㅇ 직전에 윤석민이 선빵친거는 야빠들 입꾿닫하는거봐ㅋㅋㅋㅋㅋ 축구팬은 이런 소리 들어도 김남일은 아무 말 안한척 캡쳐도 안뜨고 윤석민이 축구선수 무시한것처럼 양산형 쇼츠며 SNS, 커뮤에 이야기 퍼나르지도 않았고 과거 타 선수들 발언까지 다 퍼나르고 선수랑 선수 부인 SNS가서 욕 하는 짓 안했다고ㅋㅋㅋㅋ… || [theqoo](comment) 아니 애초에 모두까기예능이라 날조라며 사람하나 묻어버리기 쉽네 || [theqoo](comment) 야구선수는 골키퍼보고 서서 소리만 지른다고 함 그냥 그런 예능인데 야구만 까인척 잘라서 날조하고"
20260130,40,유럽,1,16.499837,29.733863,5,0.554917,0.523627,45,"dc_lol,fmkorea,nate,theqoo,youtube","[dc_lol](comment) ㅇㅇ 유럽 롤도 아니고 유럽 발로 얘기는 뭐냐 01.30 09:09:28 || [fmkorea](comment) 영점 찾다 끝나버린 유럽 커리어 || [fmkorea](comment) 평생어리고싶다 작년에 MLS 뉴욕 레드불스가 주급 삭감 좀 하고 오라고 오퍼했었을때 나 아직 안죽었으니 유럽에서 다시 보여주겠다 하고 거절했던거 같은데 이제 자기도 뭔가 느꼈나보네 1 || [fmkorea](comment) 대만 5년 내에 중국에 먹히는거 기정사실화된듯. 미국은 아메리카 대륙만 유지한다 선언하고, 유럽은 중국과 관계 깊어지고, 일본은 괜히 총대 맸다가 본보기로 맞았는데 팽 당함. 132 20 || [fmkorea](comment) 낳낳 못커짐.. 그렇다고 또 미국이 중국을 잡아 먹을수도 없음. 그래서 나온 구상임. 북미 남미 는 미국이 패권을 갖고.. 유럽은 버려서 러시아가 알아서 하든가 말든가.. 아시아는 중국이 먹을나라 먹고 해도 어차피 인도도 버티고 있고 호주도 있고 일본 한국도 있으니 호락호락하게 넘어가진 않을거라 보는거지.. 그러니 예전처… || [fmkorea](comment) 억울한펨붕이 영국뿐만이 아니라 유럽 입장에서는 지금 미국에 버려지면.. 중국 아니면 러시아와 친하게 지낼 수밖에 없잖아.. 그럼 러시아는 안될 테니 답은 하나지.. || [fmkorea](comment) 트럼프 씨팔놈이 존나 지랄하니까 유럽도 중국에 붙지 || [fmkorea](comment) Djdjedhs 라리가 당시 최강 바르샤 라이벌팀이었고 포르투야 말해 뭐한 유럽대항전 흙수저 팀이고 첼시,인테르도 무리뉴가 최전성기 만든 감독이라 펩에 비하면 흙수저라고 비유했나봐 || [fmkorea](comment) 중국: 오공 (서유기) 일본: 고스트 오브 쓰시마, 요테이 (중세 사무라이, 닌자) 한국: 붉은 사막 (유럽 중세 판타지) 흠.. || [fmkorea](comment) 전에 유럽 갔을땐 장실 유료인데 깨끗하지도 않아서 개열받았었는데 ㅋㅋ 10"
20260130,41,편의점,1,16.420051,32.828548,6,0.500176,0.588028,24,"dc_comic,fmkorea,ruliweb,theqoo,x_trends,youtube",[dc_comic](comment) ㅇㅇ 편의점 음식은 비싸 편하게 먹을거면 걍 식당감 - dc App 01.30 09:49:11 || [fmkorea](comment) 편의점에서 이나영 바로 뒤에 계산했는데 그냥 나랑 다른 종이구나 느낌 || [fmkorea](comment) 이거 예전에는 그냥 네이버페이에서 편의점 이라고 검색하면 바로 떠서 신청 쉬웠는데 26년에 보니까 어디 숨겨놨는지 안 나와서 찾기 어려움 ㅡㅡ 26년부터 이 이벤트 안하는줄 알았었음 || [fmkorea](comment) 저거 괜찮음 ㅇㅈ 살짝 매콤한 맛도 있음 윗댓들 말대로 안 들여오는곳도 많고 들어와도 소량이더라 대학 내 유동인구 피크인 편의점에도 하루에 딱 두개.. gs가 요즘 나오는 4천원 이하 가성비 도시락류가 괜찮음 원래 cu도 괜찮았는데.. 최근에 나온 호두제육인가 그건 진짜 욕나옴 || [fmkorea](comment) 내일 편의점 가봐야지 || [fmkorea](comment) Gs 어플 인기검색어 올라가있네 ㅋㅋ 나온지 한참 된 건데 편의점 가면 안 팔려서 자주 보이던 건데 ㅋㅋ || [fmkorea](comment) 나도 저거 딱 봐도 다른 이상한 편의점 스파게티보다 맛나보여서 사먹었는데 실제로 도미노에서 만든 느낌 까지는 가는 괜찮은 물건임 1 || [fmkorea](comment) 편의점 야간 알바하면서 배고플때 한두번 먹었는데 진짜 맛있었음 || [fmkorea](comment) 편의점ㅇㄷ || [fmkorea](comment) 편의점음식이 반응좋으면 진짜긴해
20260130,42,짝사랑,1,16.347591,23.69851,3,0.689815,0.364923,10,"nate,theqoo,youtube",[theqoo](comment) 짝사랑한건 그렇다 치는데... 오바쩐다 ㅋㅋㅋ || [theqoo](comment) 짝사랑 2년인데 에피소드가 저게 다면 별거없었고 여자만 불쌍한 상황인데 || [theqoo](comment) 사나이 맘에 불을 질렀다는 워딩을 보고도 짝사랑 했다가 놓쳐서 후회하는 혹은 오해해서 부끄러워 하는 디씨남을 만들어 바리네ㅋㅋㅋㅋㅋㅋ 진짜 자기가 고백 못해서 놓친게 후회되는 정상인이였으면 자기만 깝니다. 누가봐도 저건 은근슬쩍 여자탓하는데 || [theqoo](comment) 왜 2년 가까이 짝사랑이었겠음 || [theqoo](comment) 2년 짝사랑은 무슨.. 여자가 자기 좋아한다고 착각하고 혼자 망상한거겠지 진짜 좋아했으면 2년동안 대시를 안할리가.. 여자가 설마 좋아했어도 2년간 남자가 자기한테 관심 안보이면 맘접고도 남았겠다 || [theqoo](comment) 2년 짝사랑부터 윽.. 용기업노 || [theqoo](comment) 그냥 짝사랑한게아니라 원망이 글에 묻어나서 보기 좀 껄끄럽네 2년동안 암것도 안한 본인탓이지 여성분이 불을 지른게 아니라 본인이 자연발화한거같음
20260130,43,엄마,1,16.281719,29.623351,7,0.549624,0.529854,185,"dc_comic,dc_lol,fmkorea,nate,ruliweb,theqoo,youtube","[dc_comic](comment) BlackHunter 엄마가아니라 사실 아빠라거나 - dc App || [fmkorea](comment) 더 발전하면 택시마냥 차는 혼자 집에가고 엄마가 쓰다 퇴근시간대면 또 알아서 회사 마중나옴 1 || [fmkorea](comment) 파이어인더애스홀 픽시브가면 수아엄마 몇탕을 뛰고 계시는지 모름 98 || [fmkorea](comment) 우리엄마는 그래픽도 중요하긴한데 저거는 현실 물리법칙을 학습해서 적용했다는게 큼 ㅋㅋ || [fmkorea](comment) 엄마가 금 좋아해서 3년전에 말도 없이 내꺼 팔찌 15돈 와이프 팔찌 장모님 금반지 사서 주던데 그거 지금 3배오름 || [fmkorea](comment) 우동에는시치미 나랑 똑같네ㅋㅋㅋ 나는 금 관심도 없었는데 엄마는 몇년전에 내가 모르는 실물 금 ㅈㄴ사두셨더라; 궁금하긴한데 내것도 아니어서 굳이 얼마됐냐고 안 물어봤는데 ㅈㄴ올랐을듯ㄷㄷ... || [theqoo](comment) 코리아 보고싶어 딸래미 엄마가 고맙고 미안해 || [theqoo](comment) 우리 강아지도 지난주에 16살 꽉 채우고 떠나서 글 보는데 눈물이 안멈춘다ㅠㅠ 대부는 사람 위해서 고생 많이했는데 그만큼 나중에 좋은 가족 만나서 너무 다행이다...대부야 엄마 꿈에 자주 나와줘... 우리 애기도 이제 누나 꿈에 와줄래ㅠㅠ? 보고싶어... || [theqoo](comment) 우리집 강아지도 저렇게 똑같이 갔어. 6개월동안 누워있다가 엄마가 없는 잠깐 틈에 하늘나라 가더라. 짧은 시간 갑자기 안좋아졌는데 효녀인가 싶기도 하고. 나도 너무 속상했는데 인순씨 마니 속상하시겠다. 곁에 못잇어준게 그렇게 마음이 아프더라. 그래도 대부는 잘 알꺼예요. 많이 사랑했다는걸. 요새 갑자기 강아지 보고싶었는데… || [theqoo](comment) 나는 냉1인데 우리엄마는 냉1,업냉1,냉동고1, 저온창고, 김냉1 나도 김냉 갖고싶어"
20260130,44,로제,1,16.263411,31.082007,4,0.523242,0.560892,17,"nate,theqoo,x_trends,youtube",[theqoo](comment) 아니 ㅆ 그러게.. 로제도 저렇게 노력하는데 ㅁㅊ || [theqoo](comment) ☞327덬 블핑에서도 로제만 노력하지 않나... 제니 리사는... || [theqoo](comment) 프로네 우리 로제 역시 월클다워 ㅋㅋㅋㅋㅋ 이정돈해라 아이돌들아!! ㅋㅋㅋㅋㅋ || [theqoo](comment) 로제도 이렇게나 노력하는데.. 너는 왜 마스크도 안 쓰고 무려 백화점에서 여친이랑 같이 그릇을 사러 돌아다녔을까...... || [theqoo](comment) 로제 천상 아이돌이네. 저게 맞지ㅠㅠ || [theqoo](comment) 로제는 좀 모른척 해줘라 ㅋㅋㅋ || [x_trends](post) 블랙핑크 로제가 디스패치한테 연애 안 걸린 이유 블루블랙 싫어하는 음식 후쿠오카 시험대체과제 달콤한 우유 비경애환 노아 쿠키 고인의 명복 || [youtube](comment) ㅋㅋㅋㅋㅋㅋㅋㅋ 저 코너가 로제 apt나오기 전에 나왔음요 ㅋㅋㅋㅋㅋㅋ || [youtube](comment) 요즘 애들은 아파트가 다 로제 노래라고 생각하것지 ㅎㅎ
20260130,45,라면,1,16.239315,21.461798,4,0.756661,0.286281,67,"dc_comic,fmkorea,theqoo,youtube",[dc_comic](comment) ㅇㅇ 그럴거면 걍 라면먹지 - dc App 01.30 09:48:42 || [fmkorea](comment) 기숙사에 시켜서 친구들이랑 ㅈㄴ 먹었었는데 ㅋㅋㅋ 라면 다섯갠가 끓이고 || [fmkorea](comment) 마츠다세코 라멘이랑 라면은 다른음식이지 || [fmkorea](comment) 라면 사십쇼 방독면 챙기십쇼 || [fmkorea](comment) 쪽컵라면 맛있긴 뒤지게 맛있던데 딱 여행갔을때 며칠먹으면 몇년생각안나는 딱 그런느낌 || [fmkorea](comment) 독일 사는데 아시아마트 가니까 매대에 중국 일본 동남아라면 밖에 없고 계산대 근처에 쇼핑카트같은데에 할인 50%찍혀서 진열돼있는거임 독일에는 한국사람이 많이 없나? 생각했는데 마트 더 돌다보니 한쪽벽에 전부 한국라면인데 다른나라 라면 합친거만큼 있더라 || [fmkorea](comment) 난 일본라면 + 김치가 가장맛있는것같음 우리나라컵라면은 그냥 단일로 더맛있고 || [fmkorea](comment) 난 일본컵라면 종류별로 다 먹어봤는데 닛신 치킨라멘 빼고 다 별로였음.. || [fmkorea](comment) 일본라면 너무짜고 느끼해 || [fmkorea](comment) 일본라면은 면이 맛이 없어 128 25
20260130,46,프랑스,1,16.236154,26.200409,4,0.619691,0.447423,12,"fmkorea,ruliweb,theqoo,youtube","[fmkorea](comment) 미국 팬클럽인 G7 에서 이제 프랑스 캐나다 영국은 이미 중국을 방문했고 남은 건 독일 이탈리아 일본인데 이탈리아는 1.5년 전에 방문했고 도길 총리는 다음 달에 중국 방문 예정이고 일본 총리만 아직 중국 방문 예정이 없네... 아마 다음 달에 일본 총선인데 거기서 과반 차지하고 타카이치 유임되면 아마 상반기 중에 중국을… || [fmkorea](comment) 스타머가 친중이라서 저런 행보 보인다고 하는데 애초에 지금 트럼프가 관세 ㅇㅈㄹ 하니까 프랑스 마크롱도 방중 하고, 캐나다 방중하고, 영국 방중하고 독일도 총리 방중 준비 한다는데 독일이나 프랑스는 최소한 중도우파 정부인데도 행동하는거 보면 트럼프가 푸짐하게 똥싼게 맞음 ㅇㅇ 3 || [fmkorea](comment) 여행기 잘 봤어요~ 저는 10월에 프랑스랑 스위스 가요 ㅎㅎ || [fmkorea](comment) 독일 출장을 연 2회씩 다녀도 프랑스는 넘어가봤지 스위스는 못 가봄. 스위스 융프라우에서 신라면 소컵 들고 사진찍고 싶네.(직장동료 메인사진임) ㅋㅋㅋ || [fmkorea](comment) 그래도 스위스는 유료화장실 깨끗한편인듯 이탈리아 프랑스는 어우 성공한적이 없었음 이탈리아가 특히 기억에 남는데 지하화장실이였고 냄새도 심하고 창문도 없는데 사람이 지키고 있어서.. 저 직업은 뭔가 싶었던 기억이 있네요 || [fmkorea](comment) 프랑스에서 기도 막혀가지고 뇌사판정받은 여자아이가 멀쩡하게 회복된 거 기적으로 판정받았던데 || [theqoo](comment) 이거 후기도 웃겼는데 ㅋㅋㅋ본전도 못찾은 프랑스새기 || [youtube](comment) 프랑스에서 10년 살고, 전세계를 다녀봤는데 비엔나의 한달살이는 최고였어요.~~🥳🥳😍 지영님 영상보니까, 다시 가고싶어지네요.^^"
20260130,47,일론머스크,2,16.164119,25.645694,3,0.630286,0.434958,7,"fmkorea,x_trends,youtube","[fmkorea](comment) TE5LA 테슬라랑 관련있는건 일론 머스크 한사람 뿐인데 왜 테슬라 주주가 좋아하냐 ㅋㅋ || [fmkorea](comment) 뉴턴 아인슈타인 호날두 일론머스크 레츠고 1 || [x_trends](post) 일론 머스크, 테슬라·스페이스X·xAI·스타링크·X 모두 한 지붕 아래로 만드나? 출처 : 파이낸셜뉴스 | 네이버 || [x_trends](post) 같은날 블룸버그는 테슬라와 스페이스X가 합병한다는 뉴스를 띄워서 헷갈리게 만드네요. 일론 머스크는 xAI를 말한건데!! || [youtube](comment) 귀신이 있다고 믿냐? 일론 머스크는 화성이주 준비하는 시대에 진짜 미개하네ㅋ 원시인이 천둥번개 보고 절하는 거랑 뭐가 다르냐ㅋ"
20260130,48,강아지,1,16.096384,28.04699,7,0.573908,0.501285,40,"dc_chzzk,dc_lol,fmkorea,nate,theqoo,x_trends,youtube","[dc_chzzk](comment) 여닭 강아지 밥그릇을 아는사람 : || [dc_lol](comment) 뭔 날인지 복날 강아지마냥 짖어대누 며칠동안 개같이 쳐맞고도 01.30 02:29:18 || [fmkorea](comment) 삼한사온 강아지,아기 유투브에 꼭 있는댓글 || [theqoo](comment) 우리집 강아지 제발 건강만해줘 밤에 징징거려도 몇번이고 나갈수 읶어 아프지만 마 ㅜㅠ || [theqoo](comment) 사랑하는 우리 초롱이 잘 있어? 강아지별에서 좋아하던 거 잔뜩 먹어 사랑해 || [theqoo](comment) 하ㅠㅠㅠ 우리집 강아지도 이제 노견이라 더 와닿네 대부는 좋은일 많이 하고 갔으니 하늘에서도 잘지내겠다 || [theqoo](comment) 우리 강아지 이제 두달뒤면 11살인데 ..정말.....갑자기 아파서 최근 한달동안 집 병원 집 병원 생활중이야.. 지금도 입원해있는데 건강하게 다시 집에 와서 20살까지 살아주면 좋겠다 ㅠㅠ || [theqoo](comment) 대부 코마른게 우리 강아지 투병할때랑 똑같아서 기억이 떠올라 버려서 엉엉울면서봤네ㅠㅠㅠ보고 싶다 || [theqoo](comment) ㅠㅠㅠㅠ 내동생도 20살 몇달 앞두고 갔는데 7년이 지나도 꿈에도 안나와서 너무 보고싶어. 강아지별 간지 1년 됐을때 찾아 온 나비가 너였다고 생각하면서 잘 지낸다고 생각하고 있어ㅠㅠ 다른 아가들이랑 잘 지내고 다시 만나는 그날까지 다들 건강하고 행복만하길! || [theqoo](comment) 스무살까지만 살자했던 우리 강아지는 뭐가 그리 급한지 13살에 무지개다리 건넜어 보고싶다 우리 애기"
