Date,Rank,Keyword,Ngram,Score,Raw_SumScore,Platforms,EntropyPenalty,Entropy,Mentions,Platform_List,Examples
20260201,33,유재석,1,16.327041,31.437158,4,0.519355,0.565465,6,"fmkorea,ruliweb,theqoo,youtube",[fmkorea](comment) 유재석 얼굴 왜이렇게 작음? || [theqoo](comment) 유재석이 중매해줬자나 ㅋㅋㅋㅋ || [youtube](comment) 저뒤로유재석이 권은비안부름 유재석저런건 싫어함 || [youtube](comment) 본인을 코미디언으로 소개하는 이성민과 본인을 유튜버로 소개하는 유재석 ㅋㅋㅋㅋㅋㅋㅋ 52:04
20260201,34,데이트,1,16.247803,25.920607,4,0.62683,0.439024,35,"fmkorea,theqoo,x_trends,youtube","[fmkorea](comment) 워뇨띠면 ㄹㅇ 장원영 만날 수 있을듯ㅋㅋ 팬싸가서 자기소개하고 명함주고 데이트 1번은 가능할 것 같은데 근데 몸매가 좀 너무 말라서 내취향은 아니고 || [theqoo](comment) 데이트 비용 다 낼정도면 사랑에 돈이 중요하지않았던 사람인건데 헤어지겠지 당연히.. || [x_trends](post) 그룹데이트는 여러 명(보통 남녀 동수)이 함께 모여 데이트하는 걸 말해요. 한국에서는 미팅이나 소개팅의 일종으로, 친구나 지인 통해 짝짓기 목적으로 자주 해요. 재미있게 즐기세요! || [x_trends](post) 그룹데이트가 뭐야? || [x_trends](post) 그룹데이트 이러네 나에겐 너무 가혹한 처사 || [x_trends](post) 1인그룹 2개의 데이트라생각해요 || [x_trends](post) 오늘 오하아사에 그룹 데이트 한다고 했는데 관극날이네 ^ ^ 맞네 그룹 데이트 ㅎㅎ || [x_trends](post) 난 그룹?데이트?는 무엇일까요 스키장??? 오늘 집에만 있을 건데.. || [x_trends](post) 그룹데이트래요 저도 가티가요 || [x_trends](post) 나 오늘 그룹데이트 함! 헌준 필리버스터 할거임!"
20260201,35,네이버,1,16.245336,28.636731,5,0.56729,0.50907,26,"dc_chzzk,ruliweb,theqoo,x_trends,youtube","[dc_chzzk](comment) ㅇ4ㅇ 안그래도 트위치깡계복사랑 다르게 네이버아디인데 연동밴 패치후엔 더더욱 크지 02.01 10:08:20 || [theqoo](comment) 네이버야 힘내 || [theqoo](comment) 퇴출해야지 원래도 쿠팡 가뭄에 콩나듯 썼는데 안써도 그만임 네이버가 최고임 멤버십혜택도 많고 || [theqoo](comment) 그렇네 대체제가 한국말곤없구나 나 하루에 거의 한번꼴로 쿠팡 이용했었고 쿠팡아님어쩌나했는데 안쓰니 안써지네 지금은 왠만함 네이버이용하고 집앞 gs감 그래도 생각만큼 불편하지않아 || [theqoo](comment) 나도 탈팡했는데 불편한거 1도 없어. 네이버 편하고 저렴함 || [theqoo](comment) 안써 네이버 힘 더내봐 || [theqoo](comment) ☞402덬 네이버, 네이버컬리, 컬리, 네이버제타(롯데마트), 홈플러스 || [theqoo](comment) 진짜 네이버 빼고 쓸 곳이 없네 컬리도 그냥... 저번에 본 사건으로 떠남... || [theqoo](comment) 쿠팡 해지하고 싶은데 네이버로 보통 많이 가나? 아니면 마켓 컬리? || [theqoo](comment) 네이버 플러스 회비 자체도 쿠팡보다 저렴한데 그걸로 넷플도 공짜로 봐 마켓 컬리도 2만원 이상 무배야 새벽배송 다 돼 쿠팡 왜 써?"
20260201,36,순서,1,16.226996,23.911254,5,0.678634,0.378077,32,"dc_lol,fmkorea,theqoo,x_trends,youtube","[dc_lol](comment) 제리 > 이즈 > 카이사 이 순서 아니냐;; 못하는게 02.01 09:37:25 || [fmkorea](comment) 웡키 녹 보 주 순서아닌가 || [theqoo](comment) 순서대로 황후 귀비 태후 || [x_trends](post) 2025~2026년 내 모든 트윗 다 읽고 나의 명대사 10위까지 순위 뽑아줘 멋있는 순서대로 || [x_trends](post) 2023-2026년 내 모든 트윗 다 읽고 나의 명대사 10위까지 순위 뽑아줘 멋있는 순서대로 빨리해줬으면 좋겠어 부탁할겡 || [x_trends](post) 그록아 2025-2026년 내 모든 트윗 다 읽고 나의 명대사 10위까지 순위 뽑아줘 최근트윗만하면 안돼! 멋있는 순서대로 빨리 해줬으면 좋겠어 || [x_trends](post) 그록아 2025-2026년 내 모든 트윗 다 읽고 나의 명대사 10위까지 순위 뽑아줘 최근트윗만 하면 안돼! 멋있는 순서대로 빨리해줬으면 좋겠어 || [x_trends](post) 그록아 2025-2026년 내 모든 트윗 다 읽고 나의 명대사를 멋있는 순서대로 1위부터 10위까지 빨리뽑아줘(선정이유도 짧게 알려줘) 개빨리뽑아줘 빨리읽고빨리뽑아줘 || [x_trends](post) 그록아 2025-2026년 내 모든 트윗 다 읽고 나의 명대사 10위까지 순위 뽑아줘 최근트윗만하면 안돼! 멋있는 순서대로 빨리해줬으면 좋겠어 || [x_trends](post) 톨님의 2025-2026 트윗 분석했어. 대부분 2026년 1월 말 거라 그 안에서 멋진 명대사 10개 뽑음 (멋짐 순서로, 주관적임): 1. 평생사회생활하기싫음 내친구들이랑만그냥 오순도순살고싶 돈내놔 2. 나가식떠는말튜못하갰으니까 걍 첨부터정병말투에욕박음플러스반말로말걸어주샘재발ㅈㅂ 3."
20260201,37,할아버지,1,16.175021,26.412371,5,0.612403,0.455996,33,"dc_comic,dc_lol,nate,theqoo,youtube","[dc_comic](comment) 할아버지 눈물 닦고 투표거부하자 02.01 09:59:43 || [dc_lol](comment) ... 80살 할아버지임. ㅋㅋ 02.01 09:31:59 || [theqoo](comment) ㄹㅇ 나 항상 이 생각했음... 단종이 유약하고 우유부단한 어린 왕이었을까? 저렇게 정통성 끝판왕인 환경에서 나고 자랐는데? 증조할아버지가 킬방원이고 할아버지가 나라의 기틀을 닦은 세종대왕이고 아버지도 세종의 하반기 치세를 함께 맡아서 나라를 운영했던, 문무에 능한 문종이었는데? 킬방원의 증손자이자 세종대왕의 손자이자 문… || [theqoo](comment) 단종 해석 진짜 너무 좋다 지금까지 미디어에서는 세조한테 포커스를 맞춰야하니까 단종을 나약하고 힘없고, 어리게만 표현해서 아쉬웠는데 태생부터 할아버지가 세종이고 아버지가 문종인데...겠냐구ㅠㅠ 개봉날 단종 보러 갈거임 왜냐면 개봉날이 입춘이더라고 역덬 ㄷㄱㄷㄱ해 || [theqoo](comment) 할아버지 세종은 두말하면 입아프고 문종도 일찍 죽어서 그렇지 오래 살았으면 분명 세종만큼 성군이 됐을건데 그 피가 어디 가겠냐고.. 진짜 생각할수록 수양 씨발놈임 ㅜㅜㅜㅜ.. 명분도 없이 지가 왕 하고싶어서 어린 조카 죽인거잖아.. 씨발 ㅠㅠ 저승가서 태정태세문한테 싸대기 존나 맞았어라 제발 ㅜㅜ || [theqoo](comment) 할머니 할아버지 아빠 엄마 누구라도 살아있었으면 그렇게 안됐을건데ㅠㅠ || [theqoo](comment) 그치 할아버지가 무려 세종인데...! || [theqoo](comment) 애초에 조선에서 적장자의 적장자인 케이스가 진짜 거의없지않음? 그 중 하나가 단종인데.. 엄마 아빠 할머니 할아버지... 보호자가 될 1명만이라도 단종이 클 때까지 조금만 더 살아있었으면 절대 세조가 왕위찬탈 못할 위치로 태어나고 자라긴했지 || [youtube](comment) 랄로씨가 졔졔이야 하는것만큼 영포티스러운 말투를 못봄 70살 할아버지가 손자 따라하는거같음 || [youtube](comment) ㅋㅋㅋㅋ 주인장 낚시때문에 대표인줄 알았는데 다시보니 그냥 진심으로 걱정하는 할아버지 ㅋㅋ"
20260201,38,애니,1,16.014368,39.71672,6,0.403215,0.7021,15,"dc_chzzk,dc_comic,dc_lol,ruliweb,theqoo,youtube","[dc_chzzk](comment) 30분요약본이 아니라 걍 애니를 봤어도 다까먹어서 기억이 안나는데 초반암살자 꽈베기 페텔기우스 이런거 뺴고 02.01 10:00:28 || [dc_chzzk](comment) ㅇㅇ 예전엔 스트리머 이야기하면서 갈드컵을하건 뭘하건 유쾌하게 놀았는데 이젠 스트르머욕도아니고, 순수하게 치갤러 하루종일 시비걸고 트집잡고 물어뜯고 욕하고, 공격하면서 보새병이다 돈쓰지마라 애니보지마라 등 하루종일 분탕치러 오는새끼들 비율이 너무커짐, 얘들을 치갤러라고 봐야하나? 싶음 02.01 10:11:45 || [dc_chzzk](comment) 저거 올려도됨? 애니화면은 짤라야할껀디 02.01 04:15:52 || [dc_chzzk](comment) 애니 자체가 근리웹이라 그냥 영화 드라마나 가져와야됨 02.01 09:43:24 || [dc_comic](comment) 야치요쨩 탐프리가너무너무너무너무너무좋은데퍼먹기못참겠어요도렝도렝님이거진짜하나하나마루마루애니예여 || [dc_comic](comment) ㅇㅇ 재밌는 애니는 결국 끝이나고 현실에 나만이 또 남아버림... || [dc_comic](comment) 모모님 애니 움짤이 젤 예쁨ㅋㅋㅋ - dc App || [dc_comic](comment) ㅇㅇ 애니속 세계 정도는 한없이 상냥해도 된단말임.. || [dc_lol](comment) ㅇㅇ 근데 라이즈상대로 칼픽 애니비아보단 탈ㄹ야 할거같긴함 바이도 있었고 판깔기좋아서 || [theqoo](comment) 디즈니 애니에 나오는 강아지같애 힝 바부야"
20260201,39,한국인,1,15.998562,24.82373,6,0.644487,0.418251,54,"dc_lol,fmkorea,ruliweb,theqoo,x_trends,youtube",[fmkorea](comment) 쫀득한거 바삭한거 한국인들 좋아하는 식감 2개인데 한방에 모아놨으니 1 || [fmkorea](comment) 다니얼링 그.. 그정도는 한국인이면 다들 알고있지않나? 12 || [fmkorea](comment) 토종한국인 불러와야지 뭐 9 || [fmkorea](comment) 왜나만안되는세상 한국인의밥상 불러와라 12 || [theqoo](comment) 한국인들은 일단 어떻게든 나가보려고 하는 거 너무 착하게 성실함 다들 궁시렁대면서도 머리감고 옷입고 대기타다가 공지없으면 주섬주섬 나가고ㅋㅋ || [theqoo](comment) 한국인들만 등교 끼발ㅋㅋㅋㅋㅋㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ || [theqoo](comment) 걍 이정도면 부모가 알아서 안보내야겠다 해야하는데 한국인은 그게 안되는거임 || [theqoo](comment) ☞316덬 공지를 안 하는게 아니라 학교는 하는 날임 선생님 왔잖아 그런데 눈이 많이 오니 다른 집은 위험하니까 그냥 결석 시키는거야... 한국인은 공지가 없는 이상 무조건 나간다 이거고 || [theqoo](comment) ☞306덬 마자 수상할정도로 성실한 한국인.....ㅠㅋㅋㅋㅋ 근데 나라도 오지말라는 피셜이 없으면 자체적으로 판단 안내리고 관성적으로 등교했을듯... || [theqoo](comment) 나 이비슷한거 선생님편 봤는데 거기도 다 안오고 한국인 쌤만 출근함ㅋㅋㅋㅋㅋㅋ교장교감도안인지 못인지 어쨌든 안왔어
20260201,40,세트,1,15.848192,21.823467,4,0.7262,0.322118,73,"dc_lol,fmkorea,theqoo,youtube",[dc_lol](comment) ㅇㅇ 2세트 따거나 1세트 35분안에 이기면 9등 02.01 08:49:26 || [dc_lol](comment) 아 젠지상대로 2세트딸리가없으니 탈락확정이라한건가 02.01 08:49:51 || [dc_lol](comment) ㅇㅎ1세트는뽀록으로어케할수도잇을거같은데 제카가 쵸비잘패잖아 02.01 08:50:28 || [dc_lol](comment) Eder 오늘 젠지가 대떡내면 한화 탈락 한화가 1세트를 딴다고 가정하고 34분 내에 따면 kt광탈 - dc App 02.01 08:42:14 || [dc_lol](comment) 대떡당하거나 1세트이겨도 34분40초인가 넘기면 탈락 02.01 08:42:37 || [dc_lol](comment) 근데 그 1세트도 34분 14초안에 결판내야함 02.01 09:11:45 || [dc_lol](comment) ㅇㅇ (저러고 세트한테 솔킬) 02.01 08:42:47 || [dc_lol](comment) 1세트는 먹을 거 같거든? 근데 34분 40초 넘을가 이게 구금 02.01 09:05:25 || [theqoo](comment) ☞698덬 다른 카페들에서 생카해봤는데 카페측에서는 디저트수량은 적당히 주문하라고 말함 추가제작이 가능하니까. 나는 판 작은 곳이라서 방문예상인원 말 하고 디저트세트도 특전수량에 맞춰서 진행했는데 당시에 똑같이 재고 구매 안내 받긴 함. 수량에서 고민 많이하니까 카페측에서도 의례상 하는 말이고 구매까지 간 곳은 없다고도 … || [youtube](comment) 00:03 1세트 밴픽 02:32 1세트 18:58 2세트 밴픽 20:54 2세트 33:52 3세트 밴픽 34:29 3세트
20260201,41,영국,1,15.847512,25.143371,3,0.630286,0.434958,7,"dc_comic,fmkorea,youtube",[dc_comic](comment) 근데 영국은 계승서열 탈락 같은 거 없잖음 02.01 10:04:25 || [fmkorea](comment) 은쿤쿠퍼액 보축뿐아니라 걍 영국모든사람들한테 민심안좋음 정부에서도 알고있는 사건이라 녹음파일 까인게 존나크지 없던일은 아니니까 지금 잘살고있는거랑은 별개로 ㅇㅇ 11 || [fmkorea](comment) Epl로는 ㄹㅇ 평생 못갈꺼같은데 우리가 생각하는거보다 영국에서 민심자체가 나락임ㅋㅋㅋ 무혐의라해도 녹음파일 유출된게 너무 커서 영국에선 성범죄자라 생각함... || [fmkorea](comment) 얘 근데 영국에서 그 정도로 민심 안좋음? 아까운 재능인데 2 || [youtube](comment) 이게 본점임 여기가 미국이고 거기는 영국
20260201,42,부산,1,15.760976,30.801256,5,0.511699,0.574472,17,"dc_comic,fmkorea,theqoo,x_trends,youtube","[dc_comic](comment) 1등정자 부산사냐 02.01 09:51:05 || [fmkorea](comment) 부산 남구 경명중국관 ㅇㄷ || [fmkorea](comment) 근데 계란후라이 경상도가아니라 부산쪽만 주는것같은데 대구 살면서 계란후라이 주는곳 난 남경반점 가서 처음 봤었음 ㅋㅋ 어릴때부터 줄곧 짜장면 시키면 계란후라이 구경도 못해봄 || [fmkorea](comment) 소고니 부산 남구 '경명중국관' 입니다. ㄹㅇ찐맛집 79 4 || [theqoo](comment) 우리팀 막내가 두쫀쿠 좋아해서 내가 타지역(부산, 군산 등) 놀러갈 때마다 줄서고 기다려서 사다줬는데 사귀는사이에 저러면 ㄹㅇ 팍식일듯 || [theqoo](comment) ☞226덬 샘플수? 그럼 총선에서 부산이랑 최종 대선 투표율운 어떻게 설명할건데 ㅋㅋㅋ 보궐이고 보수 유리한 지역에서 제대로 맞춘 적이나 있냐?? ㅋㅋㅋ 매번 진보 과표집에 이젠 김어준 여조 꽃이라는거 보수가 더 잘 알아 ㅋㅋ 그래서 리얼미터 대표나 여러 사람들이 이름 바꾸라고 해도 말 안듣고 투표 결과 나오면 왜 이럴까… || [theqoo](comment) 신기하다 걍 태어나서 전화기잡아봣을때부터 서울02 부산051이엇는디 || [theqoo](comment) 부산사람인데 어릴때 잠깐 통영(충무) 살았다가 부산 돌아왔었거든ㅋㅋ 통영 사는 친구 보고 시퍼서 전화 할려니깐 055 맞나ㅋㅋㅋ 그렇게 바뀌었다고 해서 내심 신기했었어 맞네ㅋㅋㅋ 내가 2000년 2월에 부산으로 이사했었는데 본문 지역번호 2000년 7월에 바뀌었다고 함 || [theqoo](comment) 내친구 신부 부산사람 남자는 경기도였는데 남자쪽에서 결혼식하고 신부측 가족,친구들은 관광버스 타고 올라감 이거땜에 여자 동창들 반은 못 갔음 유부녀들은 애데리고 경기도까지 버스타기 힘들다그래서 미혼친구 몇명만 올라갔던 기억이 있네 || [theqoo](comment) 부산 사람이라 나랑 동생 둘다 신부측이 지역 정함"
20260201,43,플루,1,15.689961,26.640275,4,0.588956,0.483581,15,"fmkorea,theqoo,x_trends,youtube",[fmkorea](comment) 플루크 시즌이라 하기엔 진또배기 장면이 너무 많아서 포기하기엔 쫌 그런데 얘 이름 포텐에서 본지도 오래됐네 || [theqoo](comment) 인플루언서 돈 잘 벌지ㅇㅇ || [theqoo](comment) 열심히 살아서 집 산 거 축하하고 또 이런 케이스들이 많으니 다들 인플루언서 꿈꿔서 요즘 연프가 재미없나 싶기도 하고 || [theqoo](comment) 부럽네 이래서 다들 연프나가고 인플루언서 되려고 하는구나 || [theqoo](comment) 다들 인플루언서 되려고 난리치는 이유가 있구나....대박.. || [theqoo](comment) 서민통온다 보지말아야지 ㅠ ☞6덬 연프나와서 인플루언서 됐으니까 어쨌든 자수성가지 || [theqoo](comment) 새로운 세대의 모델이고 연예인이지 인플루언서가 하는게 뭐있냐는 애들은 시대를 못따라가는거 아닌가 그냥 외모만으로 되는 것도 아님 || [theqoo](comment) 중국에서도 터졌다면서 인플루언서로 열심히 잘 살면 그것도 자수성가지 || [theqoo](comment) 인플루언서 중에서도 공구나 입담(?)같은걸로 사업이나 유튜브 하는것보다 제품노출해주고 광고료 받는 광고판형 인플들이 돈 잘번데 연예인도 본인이 컨텐츠 그 자체인 광고형 연예인들이 회사나 플랫폼이랑 나누는거 없어서 돈 제일 잘 번다고 하더라 투어도는 아이돌들도 제작비 대관료 빼고 회사랑 나누고 멤버랑 1/n하면 볼륨이 확 … || [x_trends](post) 인스타 16만 인플루언서 노은솔 쇼핑몰 조롱 논란. :: 좋은 새벽 이더리움 에이전트 이번 서버 멋있는 순서대로 후쿠오카 계절범죄
20260201,44,롯데,1,15.657785,20.392395,3,0.767825,0.273147,11,"fmkorea,ruliweb,theqoo","[fmkorea](comment) 맨유랑롯데 보니까 근데 이새끼 워크에식 문제가 아직 좀 심한가보네ㅋㅋ 맨유도 음뵈모 있어서 괜히 먹고 탈 낼 이유 없긴해 1 || [fmkorea](comment) 롯데타워 다른건 모르겠고 가르나초랑 기튼스는 좀 꺼지라고 하고 싶음. 바디아실도 || [fmkorea](comment) 롯데타워 바디아실도 4번째정도로는 나쁘지 않음 킥이좋고 나이도 좋아서 노안인거지 01년생임 || [fmkorea](comment) 롯데타워 하토는 솔직히 카라박전에서 상대한테 2어시한거 존나 개 좆같긴 한데 그래도 로세니어 오고나서는 조금씩 올라오곤 있음 얘는 쿠쿠레야 서브로 굉장히 필요해서 키워야함.... 쿠쿠레야 지금 개 갈려나가고 있어... || [fmkorea](comment) 롯데타워 하토는 키워야지 만19세인데 8 || [fmkorea](comment) 롯데타워 하토는 아직... 3 || [fmkorea](comment) 롯데타워 하토랑 개병신들을 같이 묶진마 || [fmkorea](comment) 롯데타워 하토는 그정도 아님 4 || [fmkorea](comment) 롯데타워 하토는 로세니어오고 나쁘지 않게하고 있긴함 9 || [theqoo](comment) 신한카드,, kt skt 롯데카드 유출된데는 왜 놔두고 쿠팡만 가지고 그러는 거야? 이유가 있어?"
20260201,45,결혼,1,15.520366,32.290285,8,0.480651,0.610999,86,"dc_chzzk,dc_lol,fmkorea,nate,ruliweb,theqoo,x_trends,youtube",[dc_chzzk](comment) 결혼하고 신혼자금 모아야지 02.01 09:35:59 || [dc_lol](comment) @ㅇㅇ 시발 결혼이다 ㅊㅋㅊㅋ 02.01 09:30:21 || [fmkorea](comment) 최근에 영철이랑 결혼한 나는솔로 정숙 느낌나네 || [fmkorea](comment) JD결혼위원회 근데 상대체력빼려면 초반부터 클린치싸움하는게 맞지않음? 이번 rtu에서 보여준 김상욱 젤 큰 장점이 체력같아서 물론 엘보우가 그정도로 날카로울지 몰랏던거같긴함 근데 핑포든아 왜 블라해 나쁜말한것도 아닌데 선 개소리박고 블라는 좀.. 1 || [fmkorea](comment) JD결혼위원회 먼개소리여 해설자들도 마르판 클린치 개고수인데 왜 클린치 거냐고 지적하던데 클린치 걸다가 엘보우 대미지 존나쌓였는데 김동현도 클린치 조심하고 클린친 상황에서 엘보우 니킥 조심하라고 분석해줬는데 3 || [theqoo](comment) 근데 그렇게 결혼을 거부하고 그러던 엘로이즈가 결국 만나는게 사별한 나이 든 남자인게 의외야ㅇㅇ || [theqoo](comment) 결혼이나 고정관념에 얽매이지 않는 엘로이즈가 애딸린 늙은 남자랑 결혼하는 노처녀라는 저시대 공식따르게 하는거 좀 불쾌하기까지함 유색인종귀족에 퀴어까지 나오는 마당에 저게 뭐지 싶어 차라리 혼자 책쓰고 살거나 하는게 낫지 심지어 브리저튼 남주들 미남 씨가 말랐다지만 그중에서도 유난히 안미남이잖아요 엘로이즈 살려 || [theqoo](comment) 퀴어설정 넣을거면 결혼 시스템거부하는 엘로이즈가 더 맞아보이는데 원작에서 아이 간절하게 원하던 프란체스카를 굳이 레즈로 바꾸고 엘로이즈는 원작 그대로 가는지 모르겠어 || [theqoo](comment) 오늘 횡단보도에서 어떤 분이 두쫀쿠 남친이 사다줘서 결혼 결심했대서 웃겼어 || [theqoo](comment) 형 집에서 쿠쿠밥솥으로 밥지어먹는다며ㅠㅋㅋㅋㅋㅋ 형도 한국살다가 핀란드인이랑 결혼하면서 직장잡고 핀란드 살게된거라고 하는데 이혼하셨다니 뭔가... 한국와서 살아도 잘될거같은데ㅋㅋ
20260201,46,행운,1,15.469817,17.727244,3,0.872658,0.149814,89,"theqoo,x_trends,youtube",[theqoo](comment) 행운도치야 고마워🍀 || [theqoo](comment) 행운도치야 고마워 🍀 || [theqoo](comment) 행운도치야 고마워 🍀🍀 || [theqoo](comment) 행운도치야 고마워🍀🍀 || [theqoo](comment) 행운도치야 고마워🍀너도 행복해야해❣️❣️ || [theqoo](comment) 행운도치야💕 고마워🍀 || [theqoo](comment) 행운도치야 고마워🍀 행복한 2월 보내! || [theqoo](comment) 행운도치야 고마웡🍀🍀🍀 || [x_trends](post) 쿠쿠님 인사적을때가 마땅치않아요기다가 ㅎㅎ 주급다시한번 축하드리며. 2월의 첫날 굿모닝입니다~ 이번달도 쿠쿠님에게 행운과 행복이 가득한 한달이 되길 바랄게요 || [x_trends](post) 2026년 2월 1일 일요일 오하아사 2위 사수자리 그룹 데이트에 행운이 있어요. 마음에 드는 사람과 좋은 분위기로 진전될 것 같아요. 스키장에서 멋진 만남도 있을 것 같아요. 금전 애정 업무 건강 실버 / 리프트
20260201,47,위험,1,15.398779,26.785734,6,0.574887,0.500133,51,"dc_comic,dc_lol,fmkorea,ruliweb,theqoo,youtube",[dc_comic](comment) 린다린다 위험함 || [dc_comic](comment) 도렝 패딩모자쓰고 고개돌리면 모자에 가려져서 아무것도 안보이더라 위험해 || [fmkorea](comment) 슬프긴 하지만 나같으면 너무 위험해서 뜯어말렸을거 같긴 함 0 4 || [fmkorea](comment) 임형철 형철아 오늘 남윤성 해설 잘하던데 너 위험하다; 8 || [fmkorea](comment) p터리치 걍 밀칠만한 상황에서 밀치던데 별로 위험한 장면은 없어보였음 포파나면 모를까 6 || [theqoo](comment) ☞316덬 공지를 안 하는게 아니라 학교는 하는 날임 선생님 왔잖아 그런데 눈이 많이 오니 다른 집은 위험하니까 그냥 결석 시키는거야... 한국인은 공지가 없는 이상 무조건 나간다 이거고 || [theqoo](comment) ☞316덬 원래 아침 지역뉴스에 뜨긴하는데...위험하기도 하고 눈치우는차가 지나가기 전엔 다들 안나가는게 국룰임. 외부인이라 모른거ㅠㅠㅋㅋ 나도 저래서 등교한적 있음 그 다음부턴 안감ㅋㅋ || [theqoo](comment) 법적 의무성 없고 오히려 교육청에서도 학교에서 가든 말든 자체적으로 결정하라고 하고 책임은 교사가 다 지라고 하니까ㅎ 교사야 가면 신경쓸 일 많고(사건 사고 학폭 가장 많이 터지는게 행사라) 실수하면 잘릴 위험있는데 뭐 감수하고 가라는게 말이 안돼 || [theqoo](comment) 다 떠나서 위험함 어른 한두명이 20-30명 애들 데리고 밖에 나가는게 말이 안됨 || [theqoo](comment) 당연한 수순임 그리고 찾아오는 체험 프로그램 충분히 잘 되어있어서 굳이 위험 감수하면서 나갈 필요가 없음
20260201,48,연준의장,2,15.224526,22.725746,3,0.669924,0.388325,15,"fmkorea,theqoo,x_trends","[fmkorea](comment) 연준의장 바뀌니까 그동안 급등한거 불안전한거 익절손절들하고 새로운의장 스탠스랑 기조 확인하고 투자하겠다는건데 자연스러운거아닌가 || [theqoo](comment) 와우 쿠팡. 연준 의장이라니 ㅋㅋㅋㅋ || [theqoo](comment) 머가리가 달려 있으면 생각을 해 저 사람이 쿠팡 이사라서 연준 의장 시켰을 거 같음? 저 사람 경력지에서 쿠팡 이사는 그냥 없어져도 상관 없는 커리어임 그냥 미국 경제 전문가 중에서도 성골 중의 성골이고 현 연준 의장인 파월 뺨때리는 수준의 코스인데 뭔 세상이 쿠팡 중심으로 돌아가는 줄 아나 || [theqoo](comment) ☞461덬 사외이사라 별 의미없이 이름만 올려둔 직책임. 케빈 워시는 드러켄밀러라는 고래 투자자하고 같이 일했던 사이고 드러켄밀러가 쿠팡 투자 했다 보니 그 친분으로 쿠팡 투자 하고 있는 정도. 케빈 워시가 연준의장 올라서 걱정일 정도면 이미 드러켄밀러 의형제뻘이자 트럼프 오른팔인 베센트가 재무부장관에 있는 걸 걱정해야지… || [x_trends](post) 차기 연준 의장 후보로 지명된 인물(케빈 워시) 비트코인 9개, 이더리움 6개를 직접 보유 중앙은행 엘리트가 크립토를 배제 대상이 아니라 자산으로 취급하고 있다는 의미 모두가 아니라고 할때 매수해보자! || [x_trends](post) 쿠팡 미국인 12시간 조사! 뭔가 잘못 건드렸다. 쿠팡 김범석, 미연준의장 케빈워시의 충격적 관계 ㄷㄷ https:// youtu.be/F2p8ts8z4Ks?si =1SldttbuwC14Bra6 … 출처 || [x_trends](post) 비트코인 가격이 최근 지정학적 긴장(미-이란 충돌)과 케빈 워시 연준 의장 지명 등으로 $77,000 아래로 하락했습니다. 일부 분석가는 추가 하락($58,000 가능)을 경고하나, 다른 쪽에서는 과매도 상태로 회복($95,000~150,000 전망)할 수 있다고 봅니다. 암호화폐는 변동성이 크니, 투자 결정은 본인 || [x_trends](post) 코인 폭락의 이유는 뭔지요? 1. 매파 케빈 워시 연준 의장 임명 2. 미국과 이란의 전쟁 발생 리스크 3. 사토시 나카모토의 엡스타일 연루 파일 공개 4. AI 데이터센터로 전력 수요의 이동 || [x_trends](post) 이번주 하락의 표면적 이유는 케빈워시 연준의장의 선임이지만 실질적으로 하락한 이유는 그냥 많이 올랐기 때문임 이유는 항상 붙이기 나름이다. 결국은 많이올라서 떨어진거다 왜 오르는지, 왜 떨어지는지 이유 그만찾아라 우리가 할수있는거에 집중하자."
20260201,49,비교,1,15.195373,30.49877,8,0.498229,0.590319,48,"dc_chzzk,dc_comic,dc_lol,fmkorea,ruliweb,theqoo,x_trends,youtube",[dc_chzzk](comment) 도라마루 솔직히 비교부터 물쥐한테 실례다.. || [dc_comic](comment) 전체적으로 비교가 안 되던데 사운드가 02.01 10:08:59 || [dc_lol](comment) 비교군이 40대 아줌마는 좀 02.01 10:03:00 || [fmkorea](comment) 페브리 전혀 닮지도 않았을뿐더러 비교를해도 살인범이랑 비교하냐ㅋㅋ || [fmkorea](comment) 우리형못잃어 키미히랑은 포지션이 다른데 비교가 되나 || [fmkorea](comment) 노.무.현정신 페드리는 비티냐랑 비교해야디 1 || [fmkorea](comment) 페드리랑 비교하면 누가 위임?? 1 || [fmkorea](comment) jjjjj222 이딴걸 비교하고 자빠졌네 || [fmkorea](comment) jjjjj222 걍 비교대상이 될수도 없는 수준 아닌가ㅋㅋ 그리고 이강인은 01이면 이제 축구선수로는 어린 나이도 아님ㅇㅇ 예전 한국 나이로 치면 26살인데 || [theqoo](comment) 나 야덬이지만...2002년 월드컵은.. 엔트리 백넘버까지 국민들이 다 줄줄 읊을정도였어 그중 김남일 송종국 인기 진짜 장난아니었음 (안정환은 이미 기혼이라)안타깝고 비교하기싫지만 2008년 베이징은 그정도 아니세요
